id,first_name,last_name,player_slug,country,last_affiliation,height,weight,season_exp,jersey,position,rosterstatus,team_id,team_name,team_abbreviation,team_city,playercode,from_year,to_year,draft_year,draft_round,draft_number,pts,ast,reb,all_star_appearances,pie
1627884,Derrick,Jones Jr.,derrick-jones-jr,USA,UNLV/USA,77.0,210.0,4,55,Forward,Active,1610612757,Trail Blazers,POR,Portland,derrick_jones jr.,2016,2020,Undrafted,Undrafted,Undrafted,8.0,0.9,4.4,,0.062
201599,DeAndre,Jordan,deandre-jordan,USA,Texas A&M/USA,83.0,265.0,12,6,Center,Active,1610612751,Nets,BKN,Brooklyn,deandre_jordan,2008,2020,2008,2,35,7.6,1.7,7.5,,0.108
202366,Jerome,Jordan,jerome-jordan,Jamaica,Tulsa/Jamaica,84.0,253.0,2,9,Center,Inactive,1610612751,Nets,BKN,Brooklyn,jerome_jordan,2011,2014,2010,2,44,2.8,0.3,2.0,0.0,
674,Reggie,Jordan,reggie-jordan,USA,New Mexico State/USA,76.0,195.0,5,,Guard,Inactive,0,,,,reggie_jordan,1993,1999,Undrafted,Undrafted,Undrafted,2.7,1.0,1.8,0.0,
77208,Thomas,Jordan,thomas-jordan,USA,Oklahoma State/USA,82.0,220.0,0,55,Forward,Inactive,1610612755,76ers,PHI,Philadelphia,HISTADD_thomas_jordan,1992,1992,Undrafted,Undrafted,Undrafted,11.0,0.8,4.8,0.0,
77211,Johnny,Jorgensen,johnny-jorgensen,USA,DePaul/USA,74.0,185.0,1,16,Guard,Inactive,1610612747,Lakers,MNL,Minneapolis,HISTADD_johnny_jorgensen,1947,1948,Undrafted,Undrafted,Undrafted,2.3,0.6,,0.0,
77212,Noble,Jorgensen,noble-jorgensen,USA,Iowa/USA,81.0,228.0,4,6,Center,Inactive,1610612755,Nationals,PHI,Syracuse,HISTADD_jorgy_jorgensen,1946,1952,Undrafted,Undrafted,Undrafted,8.8,1.2,4.3,0.0,
77213,Roger,Jorgensen,roger-jorgensen,USA,Ohio State/USA,77.0,200.0,0,,Center,Inactive,1610610031,Ironmen,PIT,Pittsburgh,HISTADD_roger_jorgensen,1946,1946,Undrafted,Undrafted,Undrafted,1.5,0.0,,0.0,
202709,Cory,Joseph,cory-joseph,Canada,Texas/Canada,75.0,200.0,9,9,Guard,Active,1610612758,Kings,SAC,Sacramento,cory_joseph,2011,2020,2011,1,29,6.7,2.4,2.2,,0.058
2123,Garth,Joseph,garth-joseph,USA,St. Rose/USA,86.0,306.0,1,,Center,Inactive,0,,,,garth_joseph,2000,2000,Undrafted,Undrafted,Undrafted,0.5,0.3,0.5,0.0,
203126,Kris,Joseph,kris-joseph,Canada,Syracuse/Canada,79.0,210.0,1,24,Forward,Inactive,1610612738,Celtics,BOS,Boston,kris_joseph,2012,2012,2012,2,51,0.9,0.1,0.7,0.0,
1629662,Mfiondu,Kabengele,mfiondu-kabengele,Canada,Florida State/Canada,81.0,250.0,1,25,Forward-Center,Active,1610612758,Kings,SAC,Sacramento,mfiondu_kabengele,2019,2020,2019,1,27,1.2,0.2,0.6,,0.003
2549,Chris,Kaman,chris-kaman,USA,Central Michigan/USA,84.0,265.0,13,35,Center,Inactive,1610612746,Clippers,LAC,Los Angeles,chris_kaman,2003,2015,2003,1,6,11.2,1.3,7.6,1.0,
1626163,Frank,Kaminsky,frank-kaminsky,USA,Wisconsin/USA,84.0,240.0,5,8,Forward-Center,Active,1610612756,Suns,PHX,Phoenix,frank_kaminsky,2015,2020,2015,1,9,6.6,1.6,3.7,,0.11
202683,Enes,Kanter,enes-kanter,Turkey,Fenerbahce/Turkey,82.0,250.0,9,11,Center,Active,1610612757,Trail Blazers,POR,Portland,enes_kanter,2011,2020,2011,1,3,12.1,1.3,11.6,,0.137
77221,Ralph,Kaplowitz,ralph-kaplowitz,USA,New York University/USA,74.0,170.0,1,9,Guard,Inactive,1610612744,Warriors,PHW,Philadelphia,HISTADD_kappy_kaplowitz,1946,1947,Undrafted,Undrafted,Undrafted,5.6,0.5,,0.0,
2574,Jason,Kapono,jason-kapono,USA,UCLA/USA,80.0,215.0,8,,Forward,Inactive,0,,,,jason_kapono,2003,2011,2003,2,31,6.7,0.8,1.7,0.0,
77222,Tony,Kappen,tony-kappen,USA,Forest Hills HS (NY)/USA,70.0,165.0,0,,Guard,Inactive,1610610031,Ironmen,PIT,Pittsburgh,HISTADD_tony_kappen,1946,1946,Undrafted,Undrafted,Undrafted,6.5,0.5,,0.0,
203508,Sergey,Karasev,sergey-karasev,Russia,Zenit Saint Petersburg/Russia,79.0,208.0,3,10,Guard-Forward,Inactive,1610612751,Nets,BKN,Brooklyn,sergey_karasev,2013,2015,2013,1,19,3.0,0.9,1.5,0.0,
201207,Coby,Karl,coby-karl,USA,Boise State/USA,77.0,215.0,2,22,Guard,Inactive,1610612747,Lakers,LAL,Los Angeles,coby_karl,2007,2009,Undrafted,Undrafted,Undrafted,2.4,1.0,1.3,0.0,
77225,Ed,Kasid,ed-kasid,USA,Minneapolis Vocational HS (MN)/USA,71.0,185.0,0,,Guard,Inactive,1610610035,Huskies,HUS,Toronto,HISTADD_ed_kasid,1946,1946,Undrafted,Undrafted,Undrafted,1.5,0.8,,0.0,
2435,Mario,Kasun,mario-kasun,Croatia,Skyliners Frankfurt/Croatia,85.0,260.0,1,41,Center,Inactive,1610612753,Magic,ORL,Orlando,mario_kasun,2004,2005,2002,2,40,2.7,0.2,2.6,0.0,
201619,Sasha,Kaun,sasha-kaun,Russia,Kansas/Russia,83.0,260.0,1,14,Center,Inactive,1610612739,Cavaliers,CLE,Cleveland,sasha_kaun,2008,2015,2008,2,56,0.9,0.1,1.0,0.0,
77228,Wilbert,Kautz,wilbert-kautz,USA,Loyola-Chicago/USA,71.0,180.0,0,,Guard,Inactive,1610610025,Stags,CHS,Chicago,HISTADD_wibs_kautz,1946,1946,Undrafted,Undrafted,Undrafted,5.1,0.7,,0.0,
77234,Ken,Keller,ken-keller,USA,St. John's/USA,,,0,,,Inactive,0,,,,HISTADD_ken_keller,1946,1946,Undrafted,Undrafted,Undrafted,0.8,0.0,,0.0,
77237,Gerard,Kelly,gerard-kelly,USA,Marshall/USA,74.0,172.0,1,,Forward,Inactive,1610612738,Celtics,BOS,Boston,HISTADD_jerry_kelly,1946,1947,Undrafted,Undrafted,Undrafted,5.7,0.5,,0.0,
203527,Ryan,Kelly,ryan-kelly,USA,Duke/USA,83.0,230.0,4,30,Forward,Inactive,1610612747,Lakers,LAL,Los Angeles,ryan_kelly,2013,2016,2013,2,48,6.0,1.3,3.1,0.0,
1628379,Luke,Kennard,luke-kennard,USA,Duke/USA,77.0,206.0,3,5,Guard,Active,1610612746,Clippers,LAC,LA,luke_kennard,2017,2020,2017,1,12,8.0,1.8,2.7,,0.087
202810,D.J.,Kennedy,dj-kennedy,USA,St. John's/USA,77.0,214.0,1,12,Guard-Forward,Inactive,1610612739,Cavaliers,CLE,Cleveland,d.j._kennedy,2011,2011,Undrafted,Undrafted,Undrafted,6.0,1.5,3.5,0.0,
1801,Jonathan,Kerner,jonathan-kerner,USA,East Carolina/USA,83.0,245.0,1,44,Center,Inactive,1610612753,Magic,ORL,Orlando,jonathan_kerner,1998,2002,Undrafted,Undrafted,Undrafted,0.0,0.0,0.0,0.0,
1930,Lari,Ketner,lari-ketner,USA,Massachusetts/USA,,,1,,Forward,Inactive,0,,,,lari_ketner,1999,2000,1999,2,49,1.4,0.1,1.4,0.0,
2751,Viktor,Khryapa,viktor-khryapa,Russia,CSKA Moscow/Russia,,,3,,,Inactive,0,,,,viktor_khryapa,2004,2008,2004,1,22,4.5,1.0,3.4,0.0,
1629742,Stanton,Kidd,stanton-kidd,USA,Colorado State/USA,78.0,216.0,0,,Forward,Inactive,0,,,,stanton_kidd,2019,2019,Undrafted,Undrafted,Undrafted,0.0,0.3,0.8,0.0,
77254,Warren,Kidd,warren-kidd,USA,Middle Tennessee State/USA,81.0,235.0,0,43,Forward,Inactive,1610612755,76ers,PHI,Philadelphia,HISTADD_warren_kidd,1993,1993,Undrafted,Undrafted,Undrafted,3.6,0.3,3.4,0.0,
203077,Michael,Kidd-Gilchrist,michael-kidd-gilchrist,USA,Kentucky/USA,78.0,232.0,8,9,Forward,Inactive,1610612742,Mavericks,DAL,Dallas,michael_kidd-gilchrist,2012,2019,2012,1,2,8.4,1.2,5.4,0.0,
77255,Irv,Kiffin,irv-kiffin,USA,Oklahoma Baptist/USA,81.0,225.0,0,21,Forward,Inactive,1610612759,Spurs,SAS,San Antonio,HISTADD_irvin_kiffin,1979,1979,Undrafted,Undrafted,Undrafted,3.2,0.7,1.5,0.0,
203930,Sean,Kilpatrick,sean-kilpatrick,USA,Cincinnati/USA,76.0,212.0,3,0,Guard,Inactive,1610612751,Nets,BKN,Brooklyn,sean_kilpatrick,2014,2017,Undrafted,Undrafted,Undrafted,10.3,1.5,2.7,0.0,
77261,Stan,Kimbrough,stan-kimbrough,USA,Xavier/USA,71.0,153.0,1,21,Forward,Inactive,1610612765,Pistons,DET,Detroit,HISTADD_stan_kimbrough,1989,1992,Undrafted,Undrafted,Undrafted,1.6,0.5,0.5,0.0,
77266,Dan,King,dan-king,USA,Western Kentucky/USA,78.0,220.0,0,,Forward,Inactive,1610610024,Bullets,BAL,Baltimore,HISTADD_dan_king,1954,1954,Undrafted,Undrafted,Undrafted,1.6,0.3,2.1,0.0,
701,Frankie,King,frankie-king,USA,Western Carolina/USA,73.0,185.0,1,20,Guard,Inactive,1610612755,76ers,PHI,Philadelphia,frankie_king,1995,1996,1995,2,37,2.1,0.5,1.2,0.0,
1628994,George,King,george-king,USA,Colorado/USA,78.0,220.0,1,8,Forward,Inactive,1610612756,Suns,PHX,Phoenix,george_king,2018,2018,2018,2,59,0.0,0.0,1.0,0.0,
1562,Gerard,King,gerard-king,USA,Nicholls State/USA,,,2,,Forward,Inactive,0,,,,gerard_king,1998,2000,Undrafted,Undrafted,Undrafted,4.5,0.7,3.1,0.0,
728,Jimmy,King,jimmy-king,USA,Michigan/USA,77.0,210.0,1,13,Guard,Inactive,1610612761,Raptors,TOR,Toronto,jimmy_king,1995,1996,1995,2,35,4.5,1.4,1.8,0.0,
1629663,Louis,King,louis-king,USA,Oregon/USA,79.0,205.0,1,14,Forward,Inactive,1610612765,Pistons,DET,Detroit,louis_king,2019,2019,Undrafted,Undrafted,Undrafted,2.0,0.5,1.0,0.0,
77276,Tom,King,tom-king,USA,Michigan/USA,72.0,165.0,0,,Guard,Inactive,1610610028,Falcons,DEF,Detroit,HISTADD_tom_king,1946,1946,Undrafted,Undrafted,Undrafted,5.1,0.6,,0.0,
77277,Bob,Kinney,bob-kinney,USA,Rice/USA,78.0,215.0,1,22,Center,Inactive,1610612738,Celtics,BOS,Boston,HISTADD_bob_kinney,1948,1949,Undrafted,Undrafted,Undrafted,9.5,1.5,,0.0,
200814,Tarence,Kinsey,tarence-kinsey,USA,South Carolina/USA,78.0,189.0,3,8,Guard,Inactive,1610612763,Grizzlies,MEM,Memphis,tarence_kinsey,2006,2008,Undrafted,Undrafted,Undrafted,4.7,0.5,1.3,0.0,
1905,Andrei,Kirilenko,andrei-kirilenko,Russia,CSKA Moscow/Russia,81.0,235.0,12,,Forward,Inactive,0,,,,andrei_kirilenko,2001,2014,1999,1,24,11.8,2.7,5.5,1.0,
203945,Alex,Kirk,alex-kirk,USA,New Mexico/USA,84.0,245.0,0,,Center,Inactive,0,,,,alex_kirk,2014,2014,Undrafted,Undrafted,Undrafted,0.8,0.2,0.2,0.0,
77278,Walt,Kirk,walt-kirk,USA,Illinois/USA,75.0,173.0,2,16,Guard,Inactive,1610612737,Hawks,MIH,Milwaukee,HISTADD_junior_kirk,1948,1951,Undrafted,Undrafted,Undrafted,7.7,2.1,4.0,0.0,
954,Kerry,Kittles,kerry-kittles,USA,Villanova/USA,77.0,185.0,8,,Guard,Inactive,0,,,,kerry_kittles,1996,2004,1996,1,8,14.1,2.6,3.9,0.0,
1628467,Maxi,Kleber,maxi-kleber,Germany,Bayern Munich/Germany,82.0,240.0,3,42,Forward,Active,1610612742,Mavericks,DAL,Dallas,maxi_kleber,2017,2020,Undrafted,Undrafted,Undrafted,7.8,1.4,5.4,,0.082
101132,Linas,Kleiza,linas-kleiza,Lithuania,Missouri/Lithuania,80.0,234.0,7,11,Forward,Inactive,1610612743,Nuggets,DEN,Denver,linas_kleiza,2005,2012,2005,1,27,8.7,0.8,3.6,0.0,
77283,Leo,Klier,leo-klier,USA,Notre Dame/USA,74.0,170.0,1,7,Guard,Inactive,1610612765,Pistons,FTW,Ft. Wayne Zollner,HISTADD_crystal_klier,1948,1949,Undrafted,Undrafted,Undrafted,7.1,1.6,,0.0,
77284,Herm,Klotz,herm-klotz,USA,Villanova/USA,67.0,150.0,0,,Guard,Inactive,1610610024,Bullets,BAL,Baltimore,HISTADD_red_klotz,1947,1947,Undrafted,Undrafted,Undrafted,1.4,0.6,,0.0,
77287,Bob,Knight,bob-knight,USA,Weaver HS (CT)/USA,74.0,185.0,0,3,Guard-Forward,Inactive,1610612752,Knicks,NYK,New York,HISTADD_bob_knight,1954,1954,Undrafted,Undrafted,Undrafted,3.5,4.0,0.5,0.0,
2688,Brandin,Knight,brandin-knight,USA,Pittsburgh/USA,72.0,180.0,0,,Guard,Inactive,0,,,,brandin_knight,2004,2004,Undrafted,Undrafted,Undrafted,0.0,1.0,0.0,0.0,
202688,Brandon,Knight,brandon-knight,USA,Kentucky/USA,74.0,182.0,8,20,Guard,Inactive,1610612765,Pistons,DET,Detroit,brandon_knight,2011,2019,2011,1,8,14.1,4.0,3.1,0.0,
1510,Brevin,Knight,brevin-knight,USA,Stanford/USA,70.0,166.0,12,2,Guard,Inactive,1610612739,Cavaliers,CLE,Cleveland,brevin_knight,1997,2008,1997,1,16,7.3,6.1,2.4,0.0,
969,Travis,Knight,travis-knight,USA,Connecticut/USA,84.0,235.0,7,44,Center,Inactive,1610612747,Lakers,LAL,Los Angeles,travis_knight,1996,2002,1996,1,29,3.4,0.6,3.1,0.0,
77291,Lee,Knorek,lee-knorek,USA,Detroit/USA,79.0,215.0,3,,Center,Inactive,1610612752,Knicks,NYK,New York,HISTADD_lee_knorek,1946,1949,Undrafted,Undrafted,Undrafted,6.7,1.6,,0.0,
1628995,Kevin,Knox II,kevin-knox-ii,USA,Kentucky/USA,79.0,215.0,2,20,Forward,Active,1610612752,Knicks,NYK,New York,kevin_knox,2018,2020,2018,1,9,4.6,0.6,1.7,,0.057
77296,Milo,Komenich,milo-komenich,USA,Wyoming/USA,79.0,212.0,0,,Center,Inactive,1610610023,Packers,AND,Anderson,HISTADD_milo_komenich,1949,1949,Undrafted,Undrafted,Undrafted,9.9,1.9,,0.0,
1629723,John,Konchar,john-konchar,USA,Indiana-Purdue Fort Wayne/USA,77.0,210.0,1,46,Guard,Active,1610612763,Grizzlies,MEM,Memphis,john_konchar,2019,2020,Undrafted,Undrafted,Undrafted,4.0,1.1,3.3,,0.082
1627788,Furkan,Korkmaz,furkan-korkmaz,Turkey,Anadolu Efes/Turkey,79.0,202.0,3,30,Guard-Forward,Active,1610612755,76ers,PHI,Philadelphia,furkan_korkmaz,2017,2020,2016,1,26,9.2,1.1,2.2,,0.084
1628436,Luke,Kornet,luke-kornet,USA,Vanderbilt/USA,86.0,250.0,3,2,Forward-Center,Active,1610612741,Bulls,CHI,Chicago,luke_kornet,2017,2020,Undrafted,Undrafted,Undrafted,2.0,0.3,1.2,,0.08
101117,Yaroslav,Korolev,yaroslav-korolev,Russia,CSKA Moscow/Russia,81.0,203.0,2,8,Forward,Inactive,1610612746,Clippers,LAC,Los Angeles,yaroslav_korolev,2005,2006,2005,1,12,1.1,0.4,0.5,0.0,
2594,Kyle,Korver,kyle-korver,USA,Creighton/USA,79.0,212.0,17,26,Guard-Forward,Inactive,1610612749,Bucks,MIL,Milwaukee,kyle_korver,2003,2019,2003,2,51,9.7,1.7,3.0,1.0,
77304,Harold,Kottman,harold-kottman,USA,Culver-Stockton/USA,80.0,220.0,0,9,Center,Inactive,1610612738,Celtics,BOS,Boston,HISTADD_harold_kottman,1946,1946,Undrafted,Undrafted,Undrafted,3.1,0.3,,0.0,
201585,Kosta,Koufos,kosta-koufos,USA,Ohio State/USA,84.0,245.0,11,41,Center,Inactive,1610612758,Kings,SAC,Sacramento,kosta_koufos,2008,2018,2008,1,23,5.7,0.5,5.0,0.0,
203139,Viacheslav,Kravtsov,viacheslav-kravtsov,Ukraine,Donetsk/Ukraine,83.0,254.0,1,,Center,Inactive,0,,,,viacheslav_kravtsov,2012,2013,Undrafted,Undrafted,Undrafted,2.2,0.2,1.4,0.0,
2420,Nenad,Krstic,nenad-krstic,Serbia,Partizan/Serbia,84.0,240.0,7,4,Center,Inactive,1610612751,Nets,NJN,New Jersey,nenad_krstic,2004,2010,2002,1,24,10.0,0.8,5.4,0.0,
77319,Frank,Kudelka,frank-kudelka,USA,St. Mary's (CA)/USA,74.0,193.0,3,14,Guard,Inactive,1610610024,Bullets,BAL,Baltimore,HISTADD_apples_kudelka,1949,1952,Undrafted,Undrafted,Undrafted,7.2,2.1,3.2,0.0,
77322,Ray,Kuka,ray-kuka,USA,Notre Dame/USA,75.0,200.0,1,12,Forward,Inactive,1610612752,Knicks,NYK,New York,HISTADD_ray_kuka,1947,1948,Undrafted,Undrafted,Undrafted,4.9,0.7,,0.0,
1629066,Rodions,Kurucs,rodions-kurucs,Latvia,FC Barcelona/Latvia,81.0,228.0,2,0,Forward,Active,1610612749,Bucks,MIL,Milwaukee,rodions_kurucs,2018,2020,2018,2,40,1.0,0.4,0.9,,0.021
201633,Rob,Kurz,rob-kurz,USA,Notre Dame/USA,81.0,232.0,1,31,Forward,Inactive,1610612744,Warriors,GSW,Golden State,rob_kurz,2008,2009,Undrafted,Undrafted,Undrafted,3.9,0.5,2.0,0.0,
2825,Ibrahim,Kutluay,ibrahim-kutluay,Turkey,Ulkerspor/Turkey,78.0,200.0,0,,Guard,Inactive,0,,,,ibrahim_kutluay,2004,2004,Undrafted,Undrafted,Undrafted,0.0,0.0,0.2,0.0,
1628398,Kyle,Kuzma,kyle-kuzma,USA,Utah/USA,82.0,221.0,3,0,Forward,Active,1610612747,Lakers,LAL,Los Angeles,kyle_kuzma,2017,2020,2017,1,27,12.1,1.5,6.7,,0.1
203136,Ognjen,Kuzmic,ognjen-kuzmic,Serbia,Malaga/Serbia,84.0,260.0,1,1,Center,Inactive,1610612744,Warriors,GSW,Golden State,ognjen_kuzmic,2013,2014,2012,2,52,0.9,0.2,1.0,0.0,
1627851,Mindaugas,Kuzminskas,mindaugas-kuzminskas,Lithuania,Malaga/Lithuania,81.0,215.0,1,,Forward,Inactive,0,,,,mindaugas_kuzminskas,2016,2017,Undrafted,Undrafted,Undrafted,6.2,1.0,1.8,0.0,
1711,Raef,LaFrentz,raef-lafrentz,USA,Kansas/USA,83.0,240.0,10,9,Center-Forward,Inactive,1610612743,Nuggets,DEN,Denver,raef_lafrentz,1998,2008,1998,1,3,10.1,1.1,6.1,0.0,
1601,Rusty,LaRue,rusty-larue,USA,Wake Forest/USA,75.0,185.0,4,,Guard,Inactive,0,,,,rusty_larue,1997,2003,Undrafted,Undrafted,Undrafted,5.0,1.6,1.3,0.0,
203897,Zach,LaVine,zach-lavine,USA,UCLA/USA,77.0,200.0,6,8,Guard-Forward,Active,1610612741,Bulls,CHI,Chicago,zach_lavine,2014,2020,2014,1,13,28.2,4.9,5.1,,0.146
1627746,Skal,Labissiere,skal-labissiere,Haiti,Kentucky/Haiti,82.0,235.0,4,7,Forward-Center,Inactive,1610612737,Hawks,ATL,Atlanta,skal_labissiere,2016,2019,2016,1,28,7.2,1.0,4.5,0.0,
201802,Oliver,Lafayette,oliver-lafayette,USA,Houston/USA,74.0,190.0,1,0,Guard,Inactive,1610612738,Celtics,BOS,Boston,oliver_lafayette,2009,2009,Undrafted,Undrafted,Undrafted,7.0,2.0,4.0,0.0,
77329,Pete,Lalich,pete-lalich,USA,Ohio/USA,74.0,190.0,0,,Forward,Inactive,1610610026,Rebels,CLR,Cleveland,HISTADD_pete_lalich,1946,1946,Undrafted,Undrafted,Undrafted,0.0,0.0,,0.0,
203117,Doron,Lamb,doron-lamb,USA,Kentucky/USA,76.0,200.0,1,1,Guard,Inactive,1610612753,Magic,ORL,Orlando,doron_lamb,2012,2013,2012,2,42,3.5,0.8,1.0,0.0,
203087,Jeremy,Lamb,jeremy-lamb,USA,Connecticut/USA,77.0,180.0,8,26,Guard-Forward,Active,1610612754,Pacers,IND,Indiana,jeremy_lamb,2012,2020,2012,1,12,11.1,1.6,3.6,,0.104
2573,Maciej,Lampe,maciej-lampe,Poland,Real Madrid/Poland,83.0,275.0,2,15,Forward,Inactive,1610612756,Suns,PHX,Phoenix,maciej_lampe,2003,2005,2003,2,30,3.4,0.3,2.2,0.0,
2253,Sean,Lampley,sean-lampley,USA,California/USA,78.0,213.0,1,,Forward,Inactive,0,,,,sean_lampley,2002,2003,2001,2,44,4.5,0.7,2.1,0.0,
201171,Carl,Landry,carl-landry,USA,Purdue/USA,81.0,248.0,9,7,Forward,Inactive,1610612758,Kings,SAC,Sacramento,carl_landry,2007,2015,2007,2,31,10.8,0.7,4.9,0.0,
202068,Marcus,Landry,marcus-landry,USA,Wisconsin/USA,79.0,230.0,1,,Forward,Inactive,0,,,,marcus_landry,2009,2009,Undrafted,Undrafted,Undrafted,2.4,0.0,1.1,0.0,
2591,James,Lang,james-lang,USA,Central Park Christian HS (AL)/USA,82.0,305.0,0,,Center,Inactive,0,,,,james_lang,2006,2006,2003,2,48,1.0,0.2,1.0,0.0,
1892,Trajan,Langdon,trajan-langdon,USA,Duke/USA,,,3,,,Inactive,0,,,,trajan_langdon,1999,2008,1999,1,11,5.4,1.3,1.3,0.0,
101247,Keith,Langford,keith-langford,USA,Kansas/USA,76.0,215.0,0,,Guard,Inactive,0,,,,keith_langford,2007,2007,Undrafted,Undrafted,Undrafted,1.0,0.0,1.0,0.0,
1629641,Romeo,Langford,romeo-langford,USA,Indiana/USA,76.0,216.0,1,45,Guard-Forward,Active,1610612738,Celtics,BOS,Boston,romeo_langford,2019,2020,2019,1,14,2.5,0.4,1.3,,0.024
2061,Dan,Langhi,dan-langhi,USA,Vanderbilt/USA,83.0,220.0,3,,Forward,Inactive,0,,,,dan_langhi,2000,2003,2000,2,31,3.0,0.3,1.5,0.0,
1627879,Nicolas,Laprovittola,nicolas-laprovittola,Argentina,Estudiantes/Argentina,76.0,180.0,0,,Guard,Inactive,0,,,,nicolas_laprovittola,2016,2016,Undrafted,Undrafted,Undrafted,3.3,1.6,0.6,0.0,
203499,Shane,Larkin,shane-larkin,USA,Miami/USA,71.0,175.0,3,8,Guard,Inactive,1610612751,Nets,BKN,Brooklyn,shane_larkin,2013,2017,2013,1,18,5.5,2.9,1.9,0.0,
201186,Stephane,Lasme,stephane-lasme,Gabon,Massachusetts/Gabon,80.0,215.0,1,45,Forward,Inactive,1610612748,Heat,MIA,Miami,stephane_lasme,2007,2007,2007,2,46,5.2,0.2,3.3,0.0,
968,Priest,Lauderdale,priest-lauderdale,USA,Peristeri/USA,88.0,325.0,1,30,Center,Inactive,1610612743,Nuggets,DEN,Denver,priest_lauderdale,1996,1997,1996,1,28,3.4,0.4,1.9,0.0,
77345,Walt,Lautenbach,walt-lautenbach,USA,Wisconsin/USA,74.0,185.0,0,,Forward,Inactive,1610610033,Redskins,SHE,Sheboygan,HISTADD_walt_lautenbach,1949,1949,Undrafted,Undrafted,Undrafted,4.3,1.3,,0.0,
203530,Joffrey,Lauvergne,joffrey-lauvergne,France,Khimki/France,83.0,260.0,4,77,Center,Inactive,1610612759,Spurs,SAS,San Antonio,joffrey_lauvergne,2014,2017,2013,2,55,5.6,0.9,3.8,0.0,
201151,Acie,Law,acie-law,USA,Texas A&M/USA,75.0,202.0,4,2,Guard,Inactive,1610612737,Hawks,ATL,Atlanta,acie_law,2007,2010,2007,1,11,3.9,1.6,1.0,0.0,
1629724,Vic,Law,vic-law,USA,Northwestern/USA,79.0,201.0,1,23,Forward,Inactive,1610612753,Magic,ORL,Orlando,vic_law,2019,2019,Undrafted,Undrafted,Undrafted,1.9,0.4,1.4,0.0,
202371,Gani,Lawal,gani-lawal,USA,Georgia Tech/USA,81.0,234.0,1,31,Forward,Inactive,1610612756,Suns,PHX,Phoenix,gani_lawal,2010,2010,2010,2,46,0.0,0.0,0.0,0.0,
1535,Jason,Lawson,jason-lawson,USA,Villanova/USA,83.0,240.0,1,55,Center,Inactive,1610612753,Magic,ORL,Orlando,jason_lawson,1997,2002,1997,2,41,1.5,0.3,1.6,0.0,
201951,Ty,Lawson,ty-lawson,USA,North Carolina/USA,71.0,195.0,9,4,Guard,Inactive,1610612764,Wizards,WAS,Washington,ty_lawson,2009,2017,2009,1,18,12.7,6.0,2.7,0.0,
1627774,Jake,Layman,jake-layman,USA,Maryland/USA,80.0,209.0,4,10,Forward,Active,1610612750,Timberwolves,MIN,Minnesota,jake_layman,2016,2020,2016,2,47,6.1,0.8,1.9,,0.077
1627747,Caris,LeVert,caris-levert,USA,Michigan/USA,78.0,205.0,4,22,Guard,Active,1610612754,Pacers,IND,Indiana,caris_levert,2016,2020,2016,1,20,17.3,5.3,4.2,,0.115
1628388,T.J.,Leaf,tj-leaf,USA,UCLA/USA,82.0,222.0,3,22,Forward,Inactive,1610612754,Pacers,IND,Indiana,tj_leaf,2017,2019,2017,1,18,3.3,0.3,2.0,0.0,
77354,Jeff,Lebo,jeff-lebo,USA,North Carolina/USA,74.0,180.0,0,12,Forward,Inactive,1610612759,Spurs,SAS,San Antonio,HISTADD_jeff_lebo,1989,1989,Undrafted,Undrafted,Undrafted,1.5,0.8,1.0,0.0,
1629665,Jalen,Lecque,jalen-lecque,USA,Brewster Academy (NH)/USA,76.0,185.0,1,0,Guard,Active,1610612754,Pacers,IND,Indiana,jalen_lecque,2019,2020,Undrafted,Undrafted,Undrafted,1.3,0.5,1.3,,0.12
203495,Ricky,Ledo,ricky-ledo,USA,Providence/USA,79.0,195.0,1,11,Guard,Inactive,1610612742,Mavericks,DAL,Dallas,ricky_ledo,2013,2014,2013,2,43,3.9,0.8,1.4,0.0,
201584,Courtney,Lee,courtney-lee,USA,Western Kentucky/USA,77.0,215.0,12,1,Guard,Inactive,1610612742,Mavericks,DAL,Dallas,courtney_lee,2008,2019,2008,1,22,9.6,1.7,2.6,0.0,
1627814,Damion,Lee,damion-lee,USA,Louisville/USA,77.0,210.0,3,1,Guard-Forward,Active,1610612744,Warriors,GSW,Golden State,damion_lee,2017,2020,Undrafted,Undrafted,Undrafted,6.7,1.4,3.3,,0.095
101135,David,Lee,david-lee,USA,Florida/USA,81.0,245.0,12,10,Forward-Center,Inactive,1610612759,Spurs,SAS,San Antonio,david_lee,2005,2016,2005,1,30,13.5,2.2,8.8,2.0,
77362,Kurk,Lee,kurk-lee,USA,Towson/USA,75.0,190.0,0,20,Guard,Inactive,1610612751,Nets,NJN,New Jersey,HISTADD_kurk_lee,1990,1990,Undrafted,Undrafted,Undrafted,1.4,0.7,0.6,0.0,
202723,Malcolm,Lee,malcolm-lee,USA,UCLA/USA,77.0,200.0,2,,Guard,Inactive,0,,,,malcolm_lee,2011,2014,2011,2,43,3.9,1.4,1.8,0.0,
77363,Rock,Lee,rock-lee,USA,San Diego State/USA,82.0,220.0,0,34,Center,Inactive,1610612746,Clippers,SDC,San Diego,HISTADD_rock_lee,1981,1981,Undrafted,Undrafted,Undrafted,1.0,1.0,0.5,0.0,
